precision,recall
0.16689384220654266,1.0
0.17148472784942345,1.0
0.17180167433085722,1.0
0.17193851963300588,1.0
0.1720359645549593,1.0
0.17212030288353633,1.0
0.17218895227740733,1.0
0.17224798366241972,1.0
0.1722882092455407,1.0
0.17232539642647002,1.0
0.17235801209540286,1.0
0.1723880906041658,1.0
0.1724120589636107,1.0
0.17243450346898623,1.0
0.17245338178116806,1.0
0.1724778787251043,1.0
0.17249727707534215,1.0
0.17251821176860618,1.0
0.17253659764058082,1.0
0.1725519221944251,1.0
0.17257133720430998,1.0
0.17258360156705743,1.0
0.17260149022116397,1.0
0.1726127364162466,1.0
0.1726285858152037,1.0
0.17264494953833576,1.0
0.17266080485377067,1.0
0.1726761514804961,1.0
0.17269150083557536,1.0
0.17270020001481592,1.0
0.1727089000705273,1.0
0.17271504181409766,1.0
0.17272425524852708,1.0
0.17273654135694894,1.0
0.17275087735938538,1.0
0.1727590704292151,1.0
0.17276726427622843,1.0
0.17277443452998548,1.0
0.17278928909193866,1.0
0.17280107211261928,1.0
0.17280824517292093,1.0
0.1728190058800331,1.0
0.17282464297575556,1.0
0.17283079295415454,1.0
0.1728389936062443,1.0
0.1728477076518371,1.0
0.17285744791913824,1.0
0.1728646256606773,1.0
0.17286975298388818,1.0
0.1728738550614589,1.0
0.17287847013143415,1.0
0.17288872672474911,1.0
0.17289436836984123,1.0
0.17290103624329914,1.0
0.17291026953258273,1.0
0.17291745166161798,1.0
0.1729236082471168,1.0
0.17292617362046558,1.0
0.17292771288101094,1.0
0.17293181770977056,1.0
0.17293951478896644,1.0
0.1729446465557659,1.0
0.17295029185102095,1.0
0.1729543977517887,1.0
0.1729574773053034,1.0
0.17296261013820508,1.0
0.17296774327576844,1.0
0.17297287671802056,1.0
0.1729764703089014,1.0
0.17298468479164195,1.0
0.17299033270111513,1.0
0.17299444050329324,1.0
0.17300060257236063,1.0
0.17300727864258658,1.0
0.1730119008392036,1.0
0.17301703690289946,1.0
0.17302525523911874,1.0
0.17302885100672735,1.0
0.17303141950366507,1.0
0.173034501800649,1.0
0.1730411804875152,1.0
0.17304529070492455,1.0
0.17305042875127674,1.0
0.1730540255652716,1.0
0.17305659480966804,1.0
0.17306070575938617,1.0
0.17306481690441972,1.0
0.17306790039137898,1.0
0.1730735537361877,1.0
0.17307663753448496,1.0
0.1730812634379863,1.0
0.17308743169398907,1.0
0.17309000193041593,1.0
