fpr,tpr
0.0,0.0
0.0001325849648649843,0.0
0.0003093649180182967,0.0016031350195938724
0.00035355990630662484,0.003028143925899537
0.00035355990630662484,0.004453152832205202
0.00035355990630662484,0.006056287851799074
0.00035355990630662484,0.006946918418240114
0.00035355990630662484,0.008371927324545779
0.00035355990630662484,0.008550053437833986
0.00035355990630662484,0.008906305664410403
0.00035355990630662484,0.00908443177769861
0.00035355990630662484,0.010509440684004275
0.00035355990630662484,0.012290701816886355
0.00035355990630662484,0.013359458496615604
0.00035355990630662484,0.01371571072319202
0.00035355990630662484,0.014071962949768436
0.00035355990630662484,0.014250089063056644
0.00035355990630662484,0.01460634128963306
0.00035355990630662484,0.016031350195938723
0.00035355990630662484,0.016209476309226933
0.00035355990630662484,0.017100106875667972
0.0003977548945949529,0.017812611328820806
0.0003977548945949529,0.018525115781973637
0.0003977548945949529,0.018881368008550052
0.0003977548945949529,0.02101888136800855
0.0003977548945949529,0.021375133594584966
0.00044194988288328104,0.021375133594584966
0.00044194988288328104,0.02190951193444959
0.00044194988288328104,0.02297826861417884
0.00044194988288328104,0.023156394727467045
0.00044194988288328104,0.023512646954043464
0.0005745348477482654,0.023512646954043464
0.0005745348477482654,0.02458140363377271
0.0005745348477482654,0.02565016031350196
0.0005745348477482654,0.026006412540078374
0.0005745348477482654,0.026897043106519417
0.0007071198126132497,0.026897043106519417
0.0007071198126132497,0.027253295333095832
0.0007071198126132497,0.02743142144638404
0.0007071198126132497,0.027787673672960457
0.0007513148009015778,0.028856430352689703
0.0007955097891899058,0.028856430352689703
0.0007955097891899058,0.029390808692554327
0.0007955097891899058,0.029568934805842537
0.0008838997657665621,0.029568934805842537
0.0008838997657665621,0.03117206982543641
0.0009280947540548902,0.03117206982543641
0.0009280947540548902,0.03152832205201282
0.0009722897423432182,0.031706448165301035
0.0009722897423432182,0.03206270039187745
0.0009722897423432182,0.03224082650516566
0.0009722897423432182,0.033843961524759526
0.0010164847306315464,0.033843961524759526
0.0010164847306315464,0.034912718204488775
0.0010606797189198745,0.03509084431777699
0.0010606797189198745,0.035268970431065194
0.0011048747072082026,0.0354470965443534
0.0011490696954965308,0.0354470965443534
0.0011490696954965308,0.037050231563947274
0.0011490696954965308,0.037762736017100104
0.001193264683784859,0.03794086213038832
0.001193264683784859,0.03865336658354115
0.001281654660361515,0.03865336658354115
0.001325849648649843,0.03883149269682935
0.001325849648649843,0.0399002493765586
0.0014142396252264993,0.0399002493765586
0.0014142396252264993,0.04025650160313502
0.0014142396252264993,0.04114713216957606
0.0014584346135148275,0.0420377627360171
0.0015468245900914835,0.0420377627360171
0.0015910195783798116,0.0420377627360171
0.0015910195783798116,0.04221588884930531
0.0015910195783798116,0.04292839330245814
0.0015910195783798116,0.04310651941574635
0.0016352145666681398,0.043640897755610975
0.0016352145666681398,0.044709654435340224
0.0016352145666681398,0.04488778054862843
0.001679409554956468,0.04560028500178126
0.001679409554956468,0.04595653722835768
0.001723604543244796,0.04595653722835768
0.001723604543244796,0.0464909155682223
0.001723604543244796,0.04738154613466334
