fpr,tpr
0.0,0.0
5.99880023995201e-05,0.0
0.0001199760047990402,0.0
0.0002399520095980804,0.00029994001199760045
0.0004799040191961608,0.00029994001199760045
0.0004799040191961608,0.0008998200359928015
0.0005398920215956809,0.0008998200359928015
0.0005398920215956809,0.0014997000599880025
0.0005998800239952009,0.0014997000599880025
0.0005998800239952009,0.0020995800839832034
0.0005998800239952009,0.002999400119976005
0.0007798440311937612,0.002999400119976005
0.0007798440311937612,0.003599280143971206
0.0008398320335932814,0.003599280143971206
0.0008398320335932814,0.003899220155968806
0.0009598080383923216,0.003899220155968806
0.0009598080383923216,0.004499100179964007
0.0009598080383923216,0.005098980203959208
0.0009598080383923216,0.00629874025194961
0.0009598080383923216,0.0065986802639472104
0.0009598080383923216,0.008098380323935212
0.0009598080383923216,0.008398320335932814
0.0009598080383923216,0.009298140371925615
0.0009598080383923216,0.009898020395920816
0.0009598080383923216,0.010797840431913617
0.0010197960407918416,0.010797840431913617
0.0010197960407918416,0.011697660467906419
0.0010197960407918416,0.01259748050389922
0.0010797840431913618,0.01259748050389922
0.0010797840431913618,0.013197360527894421
0.0010797840431913618,0.013497300539892022
0.0010797840431913618,0.014397120575884824
0.0010797840431913618,0.014697060587882423
0.0010797840431913618,0.015296940611877625
0.0010797840431913618,0.015596880623875225
0.0011997600479904018,0.015596880623875225
0.0011997600479904018,0.015896820635872826
0.0011997600479904018,0.016496700659868028
0.0011997600479904018,0.016796640671865627
0.0013797240551889623,0.016796640671865627
0.0013797240551889623,0.01739652069586083
0.0015596880623875225,0.01739652069586083
0.0015596880623875225,0.01769646070785843
0.0015596880623875225,0.020395920815836834
0.0015596880623875225,0.020995800839832032
0.0016796640671865627,0.020995800839832032
0.0016796640671865627,0.021595680863827234
0.0017396520695860827,0.021595680863827234
0.0017396520695860827,0.022195560887822437
0.0017396520695860827,0.022795440911817635
0.0017396520695860827,0.023395320935812838
0.0017396520695860827,0.02399520095980804
0.0017396520695860827,0.02459508098380324
0.001799640071985603,0.02459508098380324
0.0019196160767846432,0.02459508098380324
0.0019196160767846432,0.02579484103179364
0.0019196160767846432,0.02669466106778644
0.0019196160767846432,0.028194361127774445
0.0019196160767846432,0.029394121175764846
0.0019196160767846432,0.03089382123575285
0.0019196160767846432,0.03239352129574085
0.001979604079184163,0.03239352129574085
0.001979604079184163,0.03329334133173365
0.002039592081583683,0.03329334133173365
0.002039592081583683,0.03389322135572886
0.0020995800839832034,0.03389322135572886
0.0020995800839832034,0.03419316136772645
0.0021595680863827236,0.03419316136772645
0.0021595680863827236,0.03629274145170966
0.0022195560887822434,0.03629274145170966
0.0022195560887822434,0.03749250149970006
0.0022195560887822434,0.03809238152369526
0.0022195560887822434,0.03839232153569286
0.0022795440911817636,0.03839232153569286
0.0022795440911817636,0.03869226154769046
0.0022795440911817636,0.04019196160767846
0.0023995200959808036,0.04019196160767846
0.0023995200959808036,0.04109178164367126
0.0023995200959808036,0.042891421715656866
0.0023995200959808036,0.04409118176364727
0.0023995200959808036,0.04439112177564487
0.002519496100779844,0.04439112177564487
0.002519496100779844,0.04469106178764247
0.002639472105578884,0.04469106178764247
0.002639472105578884,0.04559088182363527
0.002639472105578884,0.04619076184763048
0.0026994601079784043,0.04619076184763048
0.0026994601079784043,0.046790641871625675
0.0026994601079784043,0.04769046190761848
0.0027594481103779245,0.04769046190761848
0.0027594481103779245,0.04889022195560888
0.0028794241151769645,0.04889022195560888
0.0028794241151769645,0.04919016196760648
0.002999400119976005,0.04919016196760648
0.002999400119976005,0.04979004199160168
0.0033593281343731254,0.04979004199160168
0.0033593281343731254,0.05008998200359928
0.0033593281343731254,0.050689862027594484
0.0033593281343731254,0.05098980203959208
0.0034793041391721654,0.05098980203959208
0.0034793041391721654,0.05128974205158968
0.003779244151169766,0.05128974205158968
0.003779244151169766,0.05188962207558488
0.004079184163167366,0.05188962207558488
0.004079184163167366,0.052189562087582485
0.004079184163167366,0.052789442111577684
0.004439112177564487,0.052789442111577684
0.004439112177564487,0.05338932213557288
0.004559088182363527,0.05338932213557288
0.004559088182363527,0.053689262147570485
0.004919016196760648,0.053689262147570485
0.004919016196760648,0.05398920215956809
0.005158968206358729,0.05398920215956809
0.005158968206358729,0.05458908218356329
0.005458908218356329,0.05458908218356329
0.005458908218356329,0.05488902219556089
0.005458908218356329,0.05548890221955609
0.005578884223155369,0.05548890221955609
0.005578884223155369,0.05668866226754649
0.005638872225554889,0.05668866226754649
0.005638872225554889,0.05788842231553689
0.005638872225554889,0.05818836232753449
0.005638872225554889,0.059088182363527295
0.005758848230353929,0.059088182363527295
0.005758848230353929,0.05968806238752249
0.0058788242351529695,0.05968806238752249
0.0058788242351529695,0.059988002399520096
0.00593881223755249,0.059988002399520096
0.00593881223755249,0.060587882423515295
0.00599880023995201,0.060587882423515295
0.00599880023995201,0.0632873425314937
0.006058788242351529,0.0632873425314937
0.006058788242351529,0.0647870425914817
0.006058788242351529,0.0653869226154769
0.00623875224955009,0.0653869226154769
0.00623875224955009,0.06598680263947211
0.00623875224955009,0.06688662267546491
0.00623875224955009,0.0674865026994601
0.00629874025194961,0.0674865026994601
0.00629874025194961,0.0683863227354529
0.00635872825434913,0.0683863227354529
0.00635872825434913,0.06868626274745052
0.00647870425914817,0.06868626274745052
0.00647870425914817,0.06898620275944811
0.00653869226154769,0.06898620275944811
0.00653869226154769,0.06928614277144571
0.0065986802639472104,0.06928614277144571
0.0065986802639472104,0.07108578284343131
0.006658668266346731,0.07108578284343131
0.006658668266346731,0.07168566286742652
0.006838632273545291,0.07168566286742652
0.006838632273545291,0.07198560287942411
0.006838632273545291,0.07258548290341932
0.006838632273545291,0.07408518296340731
0.006838632273545291,0.07618476304739052
0.006838632273545291,0.07678464307138572
0.006958608278344331,0.07678464307138572
0.006958608278344331,0.07768446310737852
0.006958608278344331,0.07828434313137372
0.007078584283143371,0.07828434313137372
0.007078584283143371,0.07888422315536893
0.007078584283143371,0.07918416316736653
0.0071385722855428916,0.07918416316736653
0.0071385722855428916,0.07948410317936412
0.0071385722855428916,0.08008398320335933
0.0071385722855428916,0.08128374325134972
0.0071385722855428916,0.08158368326334733
0.0071385722855428916,0.08248350329934014
0.007258548290341932,0.08248350329934014
0.007258548290341932,0.08308338332333533
0.007318536292741451,0.08308338332333533
0.007318536292741451,0.08368326334733053
0.007378524295140972,0.08368326334733053
0.007378524295140972,0.08398320335932813
0.007378524295140972,0.08488302339532093
0.007438512297540492,0.08488302339532093
0.007438512297540492,0.08548290341931614
0.007498500299940012,0.08548290341931614
0.007498500299940012,0.08608278344331134
0.007498500299940012,0.08728254349130174
0.007558488302339532,0.08728254349130174
0.007558488302339532,0.08788242351529695
0.007558488302339532,0.08878224355128975
0.007558488302339532,0.08968206358728255
0.007558488302339532,0.09088182363527295
0.007558488302339532,0.09208158368326334
0.007558488302339532,0.09328134373125375
